cve_id,cwe_id,hash,stars,forks,num_files_changed,num_functions_changed,lines_added,lines_deleted,commit_message_length,repository_age,has_cwe_description,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Erlang,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jupyter Notebook,language_Lua,language_Markdown,language_Matlab,language_Objective-C,language_PHP,language_Perl,language_PowerShell,language_Python,language_R,language_Ruby,language_Rust,language_SQL,language_Scala,language_Shell,language_Swift,language_TypeScript,language_Unknown,language_unknown
CVE-2023-0051,CWE-122,c32949b0779106ed5710ae3bffc5053e49083ab4,35682.0,5349.0,10,6,60,4,113,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0564,CWE-521,2a84e9c1207fd3d792b7fb198fd0c66fe1a66a7a,1620.0,454.0,1,2,4,2,122,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-27815,CWE-59,e661a4940df78fbb7b52c622ac4ae6a3a7f7d8aa,670.0,47.0,2,2,6,2,22,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CVE-2020-36402,CWE-787,c39a5e2b7a3fabbf687f53a2823fc087be6c1a7e,22779.0,5649.0,2,0,2,2,54,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-2318,CWE-416,9cc02ede696272c5271a401e4f27c262359bc2f6,175222.0,52671.0,2,42,38,30,3419,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29061,CWE-770,9c9f2c317f3de5ece60a3ae28c371e9796e3909b,8.0,9.0,2,8,190,146,229,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29421,CWE-611,3f38f73218e5e782fe411ccbb3b44a793c0b343a,2090.0,186.0,6,22,118,10,203,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-4421,CWE-79,8a39b2b2bf28353b3503ff1421862393db15aa7e,173.0,206.0,1,0,1,1,92,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-26272,CWE-668,07a1c2a3e5845901f7e2eda9506695be58edc73c,112993.0,15158.0,24,30,178,72,68,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-36084,CWE-416,f34d3d30c8325e4847a6b696fe7a3936a8a361f3,1290.0,348.0,2,4,2,2,2685,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-33806,CWE-502,447210530ceec72fb3374efecb0930ed359d2297,19.0,17.0,28,70,140,132,58,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-5571,CWE-20,1877683b932bb33fb20d688e476284b70bb9fe23,1560.0,62.0,218,234,8327,5718,197,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-22862,CWE-190,ca09d8a0dcd82e3128e62463231296aaf63ae6f7,43969.0,11902.0,2,4,2,2,323,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-43784,CWE-190,d72d057ba794164c3cce9451a00b72a78b25e1ae,11622.0,2069.0,4,2,56,2,506,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4254,CWE-707,aa300555343c1c081951fcb68bfb6852fbba7451,0.0,1.0,1,0,1,1,18,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-28108,CWE-89,08e7ba56ae983c3c67ec563b6989b16ef8f35275,3270.0,1420.0,2,8,50,4,192,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-25166,CWE-1333,9fbc20a02d75ae809c37a610a57802cd1b41b3fe,14.0,22.0,1,0,1,1,26,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CVE-2023-27494,CWE-79,afcf880c60e5d7538936cc2d9721b9e1bc02b075,33572.0,2929.0,3,10,7,6,99,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-1053,CWE-20,bd5de712acdd77860e7dc58969181e16c7a8dc5d,400.0,143.0,2,3,6,17,185,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-24748,CWE-863,329e4d7e028dd8081496cf8bd3acc822000b0ec0,49.0,22.0,5,2,134,1,59,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-42362,CWE-434,d9b274cf6812eb446e4103cb18f69897ec6fe601,280.0,82.0,1,1,12,0,36,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-32621,CWE-94,bb7068bd911f91e5511f3cfb03276c7ac81100bc,957.0,538.0,4,16,158,42,57,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-28868,NVD-CWE-noinfo,7e1d1a1968000226cd882fff078b122b8d46c44d,4371.0,2644.0,2,4,8,8,150,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-7042,CWE-295,cd9368c6a1b4ef91d77bb3fdbe2e5bc34aa6f4c4,2598.0,317.0,4,0,26,2,27,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-1877,CWE-77,93a906d0bf096c3ab1674012a90c88d101e76c8d,3068.0,877.0,2,0,4,0,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-23656,CWE-79,e090027adcbf62737d5b1f83a9618a9500a49321,20425.0,7545.0,20,14,42,28,406,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-33146,CWE-601,a181b855a43cb8b479d276b082cfcde385768451,2100.0,884.0,2,4,4,4,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-25044,CWE-787,e069be2ecc5060ef47391716e4de94999595b260,2745.0,740.0,8,8,38,8,74,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-37308,NVD-CWE-noinfo,8cf88f334ccbf11134080bbb655c66f1cfe77026,1.0,3.0,2,355,9,2,38,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24708,CWE-79,6aaad31630500d13b6c8459daa9f406fd5eb4330,186.0,118.0,4,4,4,4,70,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0936,CWE-79,02d76ab3737689bba95ffe9a1c69ca5166d71c6b,746.0,209.0,1,2,2,1,108,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2022-35960,CWE-617,b5f6fbfba76576202b72119897561e3bd4f179c7,184259.0,74089.0,4,4,34,0,112,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-13796,CWE-79,e690bb5d7bbe9df9052b13c403ca0ac5e58054d4,8.0,4.0,10,74,284,110,48,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4407,CWE-79,1d73af34bf42764f9f9491c7ba5e9495d70e3ca5,581.0,255.0,1,0,1,0,46,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-29006,CWE-502,c78e64b95e54d5e47d9835984c93049f245b579e,39.0,44.0,28,38,25,915,13,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29565,CWE-476,faa76f39014ed3b5e2c158593b1335522e573c7f,184259.0,74089.0,2,4,8,2,152,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-24809,NVD-CWE-noinfo,b099b298f90074c825ba68ce73532933c7b9d901,5027.0,2527.0,2,4,10,10,16,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-15080,CWE-862,35ef7e9d892287c302df1fc5aa05ecfc6f15bc76,7945.0,4766.0,0,0,0,0,124,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-21685,CWE-191,8a93fdc6c9f4eb1d2f2a11b7ff1d12d70bf5a664,553.0,459.0,2,18,102,10,464,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CVE-2023-6889,CWE-79,1037a8f012e0d9ec4bf4c8107972f6695e381392,581.0,255.0,2,2,7,6,46,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-21740,CWE-787,adbbabdb0d3abb3cdeac69e38a96de1d678b24b3,184259.0,74089.0,2,4,34,6,174,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29421,CWE-611,3f38f73218e5e782fe411ccbb3b44a793c0b343a,2090.0,186.0,6,22,118,10,203,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-35991,CWE-617,bb03fdf4aae944ab2e4b35c7daa051068a8b7f61,184259.0,74089.0,4,6,58,0,98,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-29035,NVD-CWE-noinfo,6b8067815c02ae43161966a8075a3585e1bc4de0,4371.0,2644.0,6,6,58,10,140,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-15126,CWE-863,78239ac9071167fdf243c55ae4bc9a2c0b0d89aa,20714.0,4758.0,6,70,452,362,97,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-35964,CWE-787,27a99e2c7d450fef15594671eef4465c8a166bd7,43969.0,11902.0,2,4,12,12,346,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-35236,NVD-CWE-noinfo,ce7f891b9b2cb57c6644aaf96f89a8bda6307664,5868.0,410.0,30,33,104,28,106,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-34447,CWE-79,b8f61362f570e1ef8127175331012b7fc8aba802,785.0,225.0,2,0,4,4,23,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3758,CWE-918,bee5e2c7ca637d034c6985c0328cef0ce068778e,14464.0,1832.0,14,4,104,36,255,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24750,CWE-269,36a31b37b98f70c1db0428f5ad83170d604fb352,741.0,181.0,1,2,7,3,12,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-1712,CWE-416,ea0d0ede03c6f18dbc5036c5e9cccf97e415ccc2,12881.0,3700.0,0,0,0,0,31,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2024-31214,NVD-CWE-noinfo,3fbdcd81566bc72e319ec05c77cf8a4120b87b8f,5027.0,2527.0,2,4,2,2,22,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-25623,CWE-434,9fee5e852669e26f970e278021302e1a203fc022,46461.0,6821.0,12,17,57,45,170,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2022-21687,CWE-20,a91ab042de013cfd8fbb633763438932d9080d8f,12169.0,1235.0,2,1,7,1,155,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-2251,CWE-248,984f5781ffd807e58cad3b5c8da1f940dab75fba,1212.0,104.0,2,2,7,1,48,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29612,CWE-787,ba6822bd7b7324ba201a28b2f278c29a98edbef2,184259.0,74089.0,2,2,10,0,135,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-35977,CWE-190,1ec82e6e97e1db06a72ca505f9fbf6b981f31ef7,65765.0,23611.0,8,16,72,16,286,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-23365,CWE-287,46f70420e0911e4e8b638575e29d394c227c75d0,111.0,32.0,0,0,0,0,116,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-31181,CWE-89,b6d96e7c2a4e35a44e96ffbcdfd34439b56af804,7945.0,4766.0,0,0,0,0,77,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2020-36567,CWE-116,a71af9c144f9579f6dbe945341c1df37aaf09c0d,77080.0,7922.0,4,4,12,12,79,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-36829,CWE-697,ee44c6be35e5e464bc40637580f39867898acd8b,37686.0,4048.0,2,6,10,9,32,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2021-22901,CWE-416,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,34926.0,6287.0,26,22,344,100,117,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-25575,CWE-863,5723d68369722feefeb11e42528d9580db5dd0fb,2388.0,848.0,5,6,49,11,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-32814,CWE-22,38b011273bb92b83c61053ae2fcd80aa9320315c,2353.0,85.0,30,26,432,252,213,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-2328,CWE-79,e3562bfe249c557d15474c9a0acd5e06628521fe,3270.0,1420.0,4,24,34,22,37,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-23341,NVD-CWE-noinfo,c2f6a64426f44497a675cb32dccb079b3eff1609,12151.0,1287.0,112,108,140,140,50,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3765,CWE-1333,496fc8b2a7f5997acaaec33cc44d0b8dba5fb5e1,22818.0,2270.0,2,4,24,6,56,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CVE-2023-2361,CWE-79,6970649f5d3790a1db9ef4324bece0d4cb95366a,3270.0,1420.0,8,36,72,48,286,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-21488,CWE-77,5599ed6d6ff1571a5ccadea775430c131f381de7,110.0,49.0,1,7,14,1,29,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-22204,CWE-22,3a2e0b262e4a076a20416b45e6b6f23fd265aeda,9170.0,916.0,1,5,26,7,474,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-25643,CWE-668,10658dc5439db429af0088295a051c53925a4416,41.0,7.0,1,2,5,13,229,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-28805,CWE-125,1f3c6f4534c6411313361697d98d1145a1f030fa,8255.0,1584.0,4,4,22,0,53,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-12790,CWE-74,82f4a25b28fd622393da6592dc9e5ccee7fc5be3,163.0,68.0,0,0,0,0,37,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2020-36638,CWE-79,9a45087814295de6fb3a3fe38f96293665234da1,20.0,8.0,0,0,0,0,120,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-26920,CWE-1321,2b032a4f799c63d83991e4f992f1c68e4dd05804,2448.0,296.0,8,279,10,7,21,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-26117,CWE-295,f029745f63ac7d22fb91639b2cb5b3ab56134d6e,4900.0,912.0,2,10,202,126,460,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-36070,NVD-CWE-noinfo,5d556a1225aa358cbf7cfbeae518c9386b46f516,11.0,2.0,1,3,17,15,152,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-43286,CWE-416,2ad0ea24a58d570634e09c2e58c3b314505eaa6a,886.0,128.0,3,7,115,177,88,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0054,CWE-787,3ac1d97a1d9353490493d30088256360435f7731,35682.0,5349.0,6,2,46,0,199,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-38699,CWE-311,083afcf6567cf51aa7d89ea892fd97689919053b,25800.0,4819.0,1,2,2,2,24,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2023-22898,CWE-20,1dc06327fdc07c56eae653e497dd137ec70d8265,246.0,38.0,2,2,37,9,87,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4064,CWE-74,48d594dae55934476fec61789e7a7c3700e0f50d,3094.0,448.0,6,42,133,14,338,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-6130,CWE-29,54bc56c3bd9f1db75408db1c1d7d652c3f5f71e9,4303.0,2041.0,29,1173,242,310,23,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-46734,CWE-79,5d095d5feb1322b16450284a04d6bb48d1198f54,29516.0,9409.0,0,0,0,0,163,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-27472,CWE-79,5303b45a20a6e4e9318729b8dd7bbf09b37b369d,5.0,3.0,3,1,17,8,23,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4141,CWE-122,cc762a48d42b579fb7bdec2c614636b830342dd5,35682.0,5349.0,10,16,98,20,215,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-30248,NVD-CWE-noinfo,c419575c2467959d906154084d305648eb2b8faf,304.0,36.0,2,2,12,5,212,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4307,CWE-1321,c56639532a923d9a1600fb863ec7551b188b5d19,3148.0,115.0,2,2,10,1,43,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29501,CWE-77,3d54ef9b52ce03f139b7d6c1cc38c375e65593fd,31.0,28.0,2,18,38,8,89,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2020-25092,CWE-79,7c3c32d6526268b1c78d6d5741361e79292e9c22,1266.0,943.0,24,0,150,150,9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-45182,NVD-CWE-noinfo,5aa194df3dfc92cc21f6604bbda32268f4a624ce,110.0,119.0,1,0,3,1,45,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-47521,CWE-787,f9b62f9843c7b0afdaecabbcebf1dbba18599408,175222.0,52671.0,2,0,4,2,685,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24865,CWE-863,eb83de20aaecc559ab77a44a6179646a99607e33,6256.0,1660.0,4,14,16,24,218,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-40346,CWE-190,3b69886f7dcc3cfb3d166309018e6cfec9ce2c95,4674.0,772.0,2,8,12,4,1567,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29521,CWE-131,c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,184259.0,74089.0,2,4,18,2,140,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-41205,CWE-125,7cf73a2274732c9d82af51c2bc2cf90d13cd7e6d,184259.0,74089.0,4,2,36,8,174,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1032,CWE-502,7cde971f8b79579951df98384a5210d25f698af5,7642.0,1562.0,8,16,166,12,97,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3856,CWE-22,73f0474008e1bebd0733e62a22aceda9e5de6743,21276.0,6486.0,6,10,74,6,142,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-23857,CWE-89,9e79b5cbf2a48c1e4344df00fea4ed3844ea965d,10858.0,819.0,2,4,8,4,46,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-23549,NVD-CWE-Other,bf6b08670a927cc80bb090b7a2e710b4b554e6a8,41299.0,8214.0,4,6,46,10,102,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2021-21396,CWE-200,7ba2bf4140282557cf215e0b2c354d4d08cd3421,2600.0,325.0,10,0,56,32,67,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-31457,NVD-CWE-noinfo,b1b7427c6ea6c7a027fa188c6be557f3795e732b,20808.0,6170.0,1,1,6,0,27,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0393,CWE-125,a4bc2dd7cccf5a4a9f78b58b6f35a45d17164323,35682.0,5349.0,6,4,30,2,217,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-4556,CWE-707,efac49ae91a4a325df9931e78e543f707a0f8e5e,1741.0,273.0,1,4,16,2,99,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-6293,CWE-1321,5ce8afdd1671b08c774ce106b000605ba8fccf78,2761.0,280.0,2,2,13,1,48,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CVE-2022-24976,CWE-287,4e664c75d0b280a052eb8b5e81aa41944e593c52,389.0,173.0,4,6,12,6,839,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
